court_ID,match_ID,start_dt,end_dt
7963660527313599421,-3285200557495588578,2016-03-05 12:00:00,2016-03-05 13:00:00
7963660527313599410,-3285200557495588579,2016-03-05 12:00:00,2016-03-05 14:00:00
7963660527313599415,-3285200557495588580,2016-03-05 08:00:00,2016-03-05 12:00:00
7963660527313599420,-3285200557495588581,2016-03-05 12:00:00,2016-03-05 15:00:00
7963660527313599411,-3285200557495588582,2016-03-05 08:00:00,2016-03-05 09:00:00
7963660527313599421,-3285200557495588583,2016-03-05 04:00:00,2016-03-05 07:00:00
7963660527313599414,-3285200557495588584,2016-03-05 08:00:00,2016-03-05 10:00:00
7963660527313599413,-3285200557504588548,2016-03-05 04:00:00,2016-03-05 06:00:00
7963660527313599415,-3285200557504588547,2016-03-05 08:00:00,2016-03-05 12:00:00
7963660527313599409,-3285200557504588558,2016-03-05 12:00:00,2016-03-05 15:00:00
7963660527313599413,-3285200557504588557,2016-03-05 12:00:00,2016-03-05 16:00:00
7963660527313599410,-3285200557504588560,2016-03-05 12:00:00,2016-03-05 14:00:00
7963660527313599415,-3285200557504588559,2016-03-05 16:00:00,2016-03-05 18:00:00
7963660527313599410,-3285200557504588554,2016-03-04 16:00:00,2016-03-04 18:00:00
3640745883416551622,-3285200557504588553,2016-03-04 12:00:00,2016-03-04 14:00:00
3640745883416551622,-3285200557504588556,2016-03-04 08:00:00,2016-03-04 10:00:00
3640745883416551622,-3285200557504588555,2016-03-04 08:00:00,2016-03-04 10:00:00
8963673527436599644,-8390080417690009174,2016-03-06 08:00:00,2016-03-06 12:00:00
8963673527436599642,-8390079417677009215,2016-03-06 08:00:00,2016-03-06 12:00:00
3197928015495897287,-8390079417677009216,2016-03-06 08:00:00,2016-03-06 10:00:00
8963673527436599643,-8390079417677009201,2016-03-06 12:00:00,2016-03-06 13:00:00
8963673527436599644,-8390079417677009202,2016-03-05 08:00:00,2016-03-05 09:00:00
8963673527436599643,-8390079417677009203,2016-03-05 12:00:00,2016-03-05 15:00:00
8963673527436599639,-8390079417677009204,2016-03-05 12:00:00,2016-03-05 15:00:00
8963673527436599644,-8390079417677009205,2016-03-05 12:00:00,2016-03-05 14:00:00
8963673527436599646,-8390079417677009206,2016-03-05 08:00:00,2016-03-05 10:00:00
8963673527436599641,-8390079417677009207,2016-03-05 08:00:00,2016-03-05 09:00:00
8963673527436599646,-8390079417677009208,2016-03-05 08:00:00,2016-03-05 10:00:00
8963673527436599643,-8390079417676009214,2016-03-05 08:00:00,2016-03-05 10:00:00
8963673527436599641,-8390079417676009213,2016-03-05 04:00:00,2016-03-05 07:00:00
8963673527436599644,-8390079417676009204,2016-03-05 08:00:00,2016-03-05 09:00:00
8963673527436599642,-8390079417676009203,2016-03-05 08:00:00,2016-03-05 10:00:00
8963673527436599638,-8390079417676009201,2016-03-05 04:00:00,2016-03-05 08:00:00
8963673527436599642,-8390079417676009208,2016-03-05 08:00:00,2016-03-05 11:00:00
8963673527436599638,-8390079417676009207,2016-03-05 16:00:00,2016-03-05 18:00:00
8963673527436599641,-8390079417676009205,2016-03-05 08:00:00,2016-03-05 11:00:00
8963673527436599644,-8390079417687009181,2016-03-05 12:00:00,2016-03-05 15:00:00
8963673527436599645,-8390079417687009182,2016-03-05 04:00:00,2016-03-05 06:00:00
8963673527436599643,-8390079417687009171,2016-03-05 16:00:00,2016-03-05 20:00:00
8963673527436599644,-8390079417687009172,2016-03-05 08:00:00,2016-03-05 10:00:00
8963673527436599645,-8390079417687009169,2016-03-05 08:00:00,2016-03-05 11:00:00
8963673527436599644,-8390079417687009175,2016-03-04 12:00:00,2016-03-04 14:00:00
3197928015495897287,-8390079417687009176,2016-03-04 08:00:00,2016-03-04 11:00:00
8963673527436599638,-8390079417687009173,2016-03-04 08:00:00,2016-03-04 11:00:00
-4921478575323232072,-844512663402684226,2016-03-21 08:00:00,2016-03-21 10:00:00
-4921478575323232080,-844512663402684225,2016-03-20 04:00:00,2016-03-20 07:00:00
-4921478575323232077,-844512663402684240,2016-03-20 08:00:00,2016-03-20 11:00:00
5745386381783694485,-844512663402684239,2016-03-20 08:00:00,2016-03-20 10:00:00
5745386381783694485,-844512663402684238,2016-03-20 04:00:00,2016-03-20 06:00:00
-4921478575323232073,-844512663402684237,2016-03-20 08:00:00,2016-03-20 10:00:00
-4921478575323232078,-844512663402684236,2016-03-20 16:00:00,2016-03-20 17:00:00
-4921478575323232078,-844512663402684235,2016-03-20 04:00:00,2016-03-20 07:00:00
-4921478575323232075,-844512663402684234,2016-03-20 12:00:00,2016-03-20 14:00:00
-4921478575323232077,-844512663402684233,2016-03-20 16:00:00,2016-03-20 18:00:00
5745386381783694485,-844512663403684227,2016-03-20 04:00:00,2016-03-20 06:00:00
-4921478575323232080,-844512663403684228,2016-03-20 08:00:00,2016-03-20 12:00:00
-4921478575323232076,-844512663403684237,2016-03-20 08:00:00,2016-03-20 10:00:00
-4921478575323232071,-844512663403684238,2016-03-20 04:00:00,2016-03-20 05:00:00
-4921478575323232073,-844512663403684239,2016-03-20 08:00:00,2016-03-20 10:00:00
-4921478575323232071,-844512663403684240,2016-03-20 12:00:00,2016-03-20 16:00:00
-4921478575323232077,-844512663403684233,2016-03-20 04:00:00,2016-03-20 05:00:00
-4921478575323232074,-844512663403684234,2016-03-20 12:00:00,2016-03-20 13:00:00
5745386381783694485,-844512663403684235,2016-03-20 12:00:00,2016-03-20 14:00:00
-4921478575323232074,-844512663403684236,2016-03-20 12:00:00,2016-03-20 16:00:00
-4921478575323232073,-844511663406684349,2016-03-20 08:00:00,2016-03-20 09:00:00
5745386381783694485,-844511663406684350,2016-03-20 16:00:00,2016-03-20 17:00:00
5745386381783694485,-844511663406684339,2016-03-20 08:00:00,2016-03-20 11:00:00
-4921478575323232074,-844511663406684340,2016-03-19 08:00:00,2016-03-19 12:00:00
-4921478575323232074,-844511663406684337,2016-03-19 08:00:00,2016-03-19 10:00:00
-4921478575323232076,-844511663406684338,2016-03-19 04:00:00,2016-03-19 07:00:00
-4921478575323232076,-844511663406684343,2016-03-19 08:00:00,2016-03-19 11:00:00
-4921478575323232077,-844511663406684344,2016-03-19 12:00:00,2016-03-19 13:00:00
-4921478575323232074,-844511663406684341,2016-03-19 08:00:00,2016-03-19 09:00:00
-4921478575323232077,-844511663406684342,2016-03-19 12:00:00,2016-03-19 14:00:00
-4921478575323232076,-844511663405684340,2016-03-19 08:00:00,2016-03-19 11:00:00
-4921478575323232080,-844511663405684339,2016-03-19 12:00:00,2016-03-19 13:00:00
-4921478575323232074,-844511663405684350,2016-03-19 16:00:00,2016-03-19 19:00:00
-4921478575323232071,-844511663405684349,2016-03-19 08:00:00,2016-03-19 11:00:00
-4921478575323232071,-844511663405684352,2016-03-19 08:00:00,2016-03-19 10:00:00
-4921478575323232075,-844511663405684351,2016-03-19 04:00:00,2016-03-19 08:00:00
5745386381783694485,-844511663405684346,2016-03-19 04:00:00,2016-03-19 05:00:00
-4921478575323232076,-844511663405684345,2016-03-19 12:00:00,2016-03-19 14:00:00
-4921478575323232074,-844511663405684348,2016-03-19 12:00:00,2016-03-19 13:00:00
-4921478575323232072,-844511663405684347,2016-03-19 16:00:00,2016-03-19 19:00:00
5745386381783694485,-844511663396684255,2016-03-19 08:00:00,2016-03-19 10:00:00
-4921478575323232077,-844511663396684256,2016-03-19 16:00:00,2016-03-19 19:00:00
5745386381783694485,-844511663396684241,2016-03-19 08:00:00,2016-03-19 11:00:00
-4921478575323232080,-844511663396684242,2016-03-19 04:00:00,2016-03-19 06:00:00
-4921478575323232076,-844511663396684243,2016-03-19 04:00:00,2016-03-19 07:00:00
-4921478575323232076,-844511663396684244,2016-03-19 12:00:00,2016-03-19 15:00:00
-4921478575323232077,-844511663396684245,2016-03-18 08:00:00,2016-03-18 10:00:00
5745386381783694485,-844511663396684246,2016-03-18 04:00:00,2016-03-18 07:00:00
-4921478575323232072,-844511663396684247,2016-03-18 16:00:00,2016-03-18 17:00:00
-4921478575323232078,-844511663396684248,2016-03-18 08:00:00,2016-03-18 10:00:00
-4921478575323232075,-844511663395684254,2016-03-18 12:00:00,2016-03-18 13:00:00
5745386381783694485,-844511663395684253,2016-03-18 08:00:00,2016-03-18 09:00:00
-4921478575323232077,-844511663395684244,2016-03-18 12:00:00,2016-03-18 15:00:00
-4921478575323232077,-844511663395684243,2016-03-18 04:00:00,2016-03-18 06:00:00
-4921478575323232071,-844511663395684242,2016-03-18 08:00:00,2016-03-18 10:00:00
-4921478575323232080,-844511663395684241,2016-03-18 12:00:00,2016-03-18 16:00:00
-4921478575323232075,-844511663395684248,2016-03-18 08:00:00,2016-03-18 10:00:00
-4921478575323232076,-844511663395684247,2016-03-18 12:00:00,2016-03-18 15:00:00
-4921478575323232080,-844511663395684246,2016-03-18 08:00:00,2016-03-18 10:00:00
5745386381783694485,-844511663395684245,2016-03-18 08:00:00,2016-03-18 09:00:00
5745386381783694485,-844511663394684241,2016-03-18 12:00:00,2016-03-18 15:00:00
-4921478575323232078,-844511663394684242,2016-03-18 08:00:00,2016-03-18 10:00:00
-4921478575323232074,-844511663394684255,2016-03-18 12:00:00,2016-03-18 15:00:00
-4921478575323232076,-844511663394684253,2016-03-18 08:00:00,2016-03-18 09:00:00
5745386381783694485,-844511663394684254,2016-03-18 04:00:00,2016-03-18 05:00:00
-4921478575323232076,-844511663394684249,2016-03-18 08:00:00,2016-03-18 10:00:00
5745386381783694485,-844511663394684250,2016-03-17 08:00:00,2016-03-17 09:00:00
-4921478575323232077,-844511663393684250,2016-03-17 16:00:00,2016-03-17 18:00:00
-4921478575323232077,-844511663393684249,2016-03-17 12:00:00,2016-03-17 13:00:00
-4921478575323232076,-844511663393684254,2016-03-17 12:00:00,2016-03-17 15:00:00
-4921478575323232075,-844511663393684253,2016-03-17 08:00:00,2016-03-17 10:00:00
-4921478575323232076,-844511663400684227,2016-03-17 08:00:00,2016-03-17 09:00:00
-4921478575323232076,-844511663400684228,2016-03-17 12:00:00,2016-03-17 14:00:00
-4921478575323232074,-844511663400684239,2016-03-17 08:00:00,2016-03-17 10:00:00
-4921478575323232072,-844511663400684240,2016-03-17 16:00:00,2016-03-17 19:00:00
-4921478575323232073,-844511663400684235,2016-03-17 12:00:00,2016-03-17 14:00:00
-4921478575323232076,-844511663400684236,2016-03-17 08:00:00,2016-03-17 10:00:00
-4921478575323232074,-844511663399684240,2016-03-16 08:00:00,2016-03-16 11:00:00
-4921478575323232078,-844511663399684239,2016-03-16 04:00:00,2016-03-16 07:00:00
-4921478575323232074,-844511663399684236,2016-03-16 16:00:00,2016-03-16 18:00:00
-4921478575323232071,-844511663399684235,2016-03-16 12:00:00,2016-03-16 16:00:00
-4921478575323232071,-844511663398684229,2016-03-16 16:00:00,2016-03-16 20:00:00
-4921478575323232074,-844511663398684230,2016-03-16 16:00:00,2016-03-16 19:00:00
-4921478575323232077,-844511663398684233,2016-03-16 04:00:00,2016-03-16 08:00:00
-4921478575323232076,-844511663398684234,2016-03-16 16:00:00,2016-03-16 18:00:00
-4921478575323232074,-844511663398684237,2016-03-16 04:00:00,2016-03-16 07:00:00
-4921478575323232077,-844511663398684238,2016-03-16 08:00:00,2016-03-16 10:00:00
-4921478575323232072,-844511663397684246,2016-03-16 08:00:00,2016-03-16 09:00:00
-4921478575323232072,-844511663397684245,2016-03-16 12:00:00,2016-03-16 15:00:00
-4921478575323232080,-844511663397684242,2016-03-15 04:00:00,2016-03-15 06:00:00
-4921478575323232078,-844511663397684241,2016-03-15 04:00:00,2016-03-15 07:00:00
-4921478575323232072,-844510663398684240,2016-03-15 08:00:00,2016-03-15 10:00:00
-4921478575323232077,-844510663398684239,2016-03-15 08:00:00,2016-03-15 10:00:00
-4921478575323232071,-844510663398684228,2016-03-15 08:00:00,2016-03-15 09:00:00
-4921478575323232076,-844510663398684227,2016-03-15 12:00:00,2016-03-15 13:00:00
-4921478575324232079,-1844515663426684289,2016-04-03 16:00:00,2016-04-03 18:00:00
-4921478575324232075,-1844516663407684240,2016-04-03 08:00:00,2016-04-03 10:00:00
-4921478575324232073,-1844516663407684239,2016-04-03 04:00:00,2016-04-03 08:00:00
-4921478575324232070,-1844516663407684226,2016-04-03 12:00:00,2016-04-03 13:00:00
-4921478575324232074,-1844516663407684225,2016-04-02 12:00:00,2016-04-02 13:00:00
-4921478575324232069,-1844516663407684228,2016-04-02 12:00:00,2016-04-02 14:00:00
-4921478575324232074,-1844516663407684227,2016-04-02 12:00:00,2016-04-02 13:00:00
-4921478575324232074,-1844516663407684230,2016-04-02 08:00:00,2016-04-02 10:00:00
-4921478575324232073,-1844516663407684229,2016-04-02 08:00:00,2016-04-02 12:00:00
-4921478575324232069,-1844516663407684232,2016-04-02 08:00:00,2016-04-02 10:00:00
-4921478575324232073,-1844516663407684231,2016-04-02 08:00:00,2016-04-02 10:00:00
-4921478575324232074,-1844516663408684233,2016-04-02 08:00:00,2016-04-02 10:00:00
-4921478575324232073,-1844516663408684234,2016-04-02 08:00:00,2016-04-02 10:00:00
-4921478575324232077,-1844516663408684231,2016-04-02 16:00:00,2016-04-02 18:00:00
-4921478575324232076,-1844516663408684232,2016-04-02 12:00:00,2016-04-02 13:00:00
-4921478575324232069,-1844516663408684229,2016-04-02 08:00:00,2016-04-02 10:00:00
5745385381779694480,-1844516663408684230,2016-04-02 08:00:00,2016-04-02 10:00:00
-4921478575324232070,-1844516663408684227,2016-04-02 04:00:00,2016-04-02 07:00:00
-4921478575324232070,-1844516663408684228,2016-04-02 08:00:00,2016-04-02 11:00:00
-4921478575324232075,-1844516663408684225,2016-04-02 08:00:00,2016-04-02 11:00:00
-4921478575324232076,-1844516663408684226,2016-04-02 08:00:00,2016-04-02 09:00:00
-4921478575324232075,-1844516663405684226,2016-04-02 12:00:00,2016-04-02 13:00:00
-4921478575324232080,-1844516663405684225,2016-04-02 08:00:00,2016-04-02 10:00:00
-4921478575324232079,-1844516663405684240,2016-04-02 04:00:00,2016-04-02 05:00:00
-4921478575324232077,-1844516663405684239,2016-04-02 08:00:00,2016-04-02 10:00:00
-4921478575324232079,-1844516663405684238,2016-04-02 08:00:00,2016-04-02 10:00:00
-4921478575324232076,-1844516663405684237,2016-04-02 08:00:00,2016-04-02 10:00:00
-4921478575324232076,-1844516663405684236,2016-04-01 08:00:00,2016-04-01 10:00:00
-4921478575324232073,-1844516663405684235,2016-04-01 16:00:00,2016-04-01 17:00:00
5745385381779694480,-1844516663405684234,2016-04-01 12:00:00,2016-04-01 14:00:00
-4921478575324232069,-1844516663405684233,2016-04-01 08:00:00,2016-04-01 10:00:00
-4921478575324232076,-1844516663406684227,2016-04-01 04:00:00,2016-04-01 06:00:00
-4921478575324232075,-1844516663406684228,2016-04-01 08:00:00,2016-04-01 09:00:00
-4921478575324232069,-1844516663406684237,2016-04-01 12:00:00,2016-04-01 15:00:00
-4921478575324232076,-1844516663406684238,2016-04-01 08:00:00,2016-04-01 11:00:00
-4921478575324232073,-1844516663406684239,2016-04-01 04:00:00,2016-04-01 06:00:00
-4921478575324232077,-1844516663406684240,2016-04-01 08:00:00,2016-04-01 11:00:00
-4921478575324232077,-1844516663406684233,2016-04-01 08:00:00,2016-04-01 11:00:00
-4921478575324232079,-1844516663406684234,2016-04-01 08:00:00,2016-04-01 10:00:00
-4921478575324232069,-1844516663406684235,2016-04-01 08:00:00,2016-04-01 12:00:00
-4921478575324232074,-1844516663406684236,2016-04-01 08:00:00,2016-04-01 10:00:00
-4921478575324232070,-1844516663403684252,2016-04-01 12:00:00,2016-04-01 13:00:00
-4921478575324232073,-1844516663403684251,2016-04-01 04:00:00,2016-04-01 07:00:00
-4921478575324232073,-1844516663403684246,2016-04-01 12:00:00,2016-04-01 15:00:00
5745385381779694480,-1844516663403684245,2016-04-01 12:00:00,2016-04-01 14:00:00
-4921478575324232073,-1844516663403684248,2016-04-01 16:00:00,2016-04-01 19:00:00
-4921478575324232079,-1844516663403684247,2016-04-01 08:00:00,2016-04-01 11:00:00
-4921478575324232070,-1844516663403684242,2016-04-01 08:00:00,2016-04-01 10:00:00
-4921478575324232077,-1844516663403684241,2016-04-01 12:00:00,2016-04-01 14:00:00
-4921478575324232074,-1844516663403684244,2016-04-01 16:00:00,2016-04-01 19:00:00
-4921478575324232076,-1844516663403684243,2016-03-31 04:00:00,2016-03-31 07:00:00
-4921478575324232074,-1844516663404684229,2016-03-31 12:00:00,2016-03-31 15:00:00
-4921478575324232070,-1844516663404684230,2016-03-31 08:00:00,2016-03-31 10:00:00
-4921478575324232080,-1844516663404684235,2016-03-31 08:00:00,2016-03-31 10:00:00
-4921478575324232076,-1844516663404684236,2016-03-31 16:00:00,2016-03-31 18:00:00
-4921478575324232069,-1844516663404684233,2016-03-31 08:00:00,2016-03-31 11:00:00
-4921478575324232076,-1844516663404684234,2016-03-31 16:00:00,2016-03-31 17:00:00
-4921478575324232073,-1844516663404684239,2016-03-31 08:00:00,2016-03-31 10:00:00
-4921478575324232069,-1844516663404684240,2016-03-31 08:00:00,2016-03-31 10:00:00
5745385381779694480,-1844516663404684237,2016-03-31 08:00:00,2016-03-31 10:00:00
-4921478575324232069,-1844516663404684238,2016-03-31 12:00:00,2016-03-31 14:00:00
-4921478575324232074,-1844516663401684254,2016-03-31 08:00:00,2016-03-31 11:00:00
-4921478575324232080,-1844516663401684253,2016-03-31 04:00:00,2016-03-31 06:00:00
-4921478575324232070,-1844516663401684243,2016-03-31 08:00:00,2016-03-31 09:00:00
-4921478575324232077,-1844516663401684242,2016-03-31 08:00:00,2016-03-31 09:00:00
-4921478575324232073,-1844516663401684247,2016-03-31 04:00:00,2016-03-31 08:00:00
-4921478575324232074,-1844516663401684246,2016-03-31 12:00:00,2016-03-31 15:00:00
-4921478575324232076,-1844516663402684256,2016-03-31 12:00:00,2016-03-31 15:00:00
-4921478575324232075,-1844516663402684241,2016-03-30 08:00:00,2016-03-30 11:00:00
-4921478575324232073,-1844516663402684244,2016-03-30 16:00:00,2016-03-30 18:00:00
-4921478575324232075,-1844516663402684245,2016-03-30 12:00:00,2016-03-30 15:00:00
-4921478575324232075,-1844516663402684248,2016-03-30 08:00:00,2016-03-30 10:00:00
-4921478575324232069,-1844516663399684248,2016-03-30 12:00:00,2016-03-30 14:00:00
-4921478575324232070,-1844516663399684249,2016-03-30 16:00:00,2016-03-30 17:00:00
-4921478575324232080,-1844516663399684252,2016-03-30 08:00:00,2016-03-30 10:00:00
-4921478575324232077,-1844516663399684253,2016-03-30 12:00:00,2016-03-30 15:00:00
-4921478575324232080,-1844516663399684256,2016-03-30 08:00:00,2016-03-30 10:00:00
5745385381779694480,-1844516663400684242,2016-03-30 08:00:00,2016-03-30 09:00:00
-4921478575324232070,-1844516663400684255,2016-03-30 08:00:00,2016-03-30 10:00:00
-4921478575324232070,-1844516663400684254,2016-03-29 08:00:00,2016-03-29 09:00:00
-4921478575324232070,-1844516663400684251,2016-03-29 08:00:00,2016-03-29 09:00:00
-4921478575324232070,-1844516663400684250,2016-03-29 04:00:00,2016-03-29 06:00:00
-4921478575324232074,-1844517663415684349,2016-03-29 12:00:00,2016-03-29 14:00:00
-4921478575324232079,-1844517663415684340,2016-03-29 08:00:00,2016-03-29 10:00:00
-4921478575324232079,-1844517663415684337,2016-03-29 08:00:00,2016-03-29 11:00:00
-4921478575324232069,-1844517663415684344,2016-03-29 08:00:00,2016-03-29 10:00:00
5745385381779694480,-1844517663415684341,2016-03-29 08:00:00,2016-03-29 09:00:00
-4921478575324232079,-1844517663414684339,2016-03-29 12:00:00,2016-03-29 14:00:00
-4921478575324232074,-1844517663414684350,2016-03-29 16:00:00,2016-03-29 17:00:00
-4921478575324232080,-1844517663414684351,2016-03-29 04:00:00,2016-03-29 05:00:00
-4921478575324232075,-1844517663414684346,2016-03-29 12:00:00,2016-03-29 15:00:00
-4921478575324232077,-1844517663414684347,2016-03-28 08:00:00,2016-03-28 10:00:00
-4921478575324232073,-1844517663405684255,2016-03-28 16:00:00,2016-03-28 18:00:00
-4921478575324232076,-1844517663405684242,2016-03-28 12:00:00,2016-03-28 13:00:00
-4921478575324232079,-1844517663405684243,2016-03-28 12:00:00,2016-03-28 16:00:00
-7483082546498952484,-1537010776662212626,2016-04-17 12:00:00,2016-04-17 15:00:00
-7483082546498952494,-1537009776665212619,2016-04-17 12:00:00,2016-04-17 14:00:00
-7483082546498952494,-1537009776665212620,2016-04-17 08:00:00,2016-04-17 10:00:00
-7483082546498952493,-1537009776665212613,2016-04-17 16:00:00,2016-04-17 19:00:00
-7483082546498952482,-1537009776665212614,2016-04-16 12:00:00,2016-04-16 14:00:00
-7483082546498952484,-1537009776665212615,2016-04-16 16:00:00,2016-04-16 19:00:00
-7483082546498952486,-1537009776665212616,2016-04-16 12:00:00,2016-04-16 13:00:00
-7483082546498952482,-1537009776665212609,2016-04-16 04:00:00,2016-04-16 06:00:00
1205194424715689035,-1537009776665212610,2016-04-16 04:00:00,2016-04-16 06:00:00
-7483082546498952494,-1537009776665212611,2016-04-16 12:00:00,2016-04-16 15:00:00
-7483082546498952481,-1537009776665212612,2016-04-16 16:00:00,2016-04-16 19:00:00
-7483082546498952484,-1537009776664212618,2016-04-16 04:00:00,2016-04-16 08:00:00
-7483082546498952484,-1537009776664212617,2016-04-16 08:00:00,2016-04-16 11:00:00
-7483082546498952488,-1537009776664212616,2016-04-16 08:00:00,2016-04-16 12:00:00
1205194424715689035,-1537009776664212615,2016-04-16 12:00:00,2016-04-16 14:00:00
-7483082546498952486,-1537009776664212613,2016-04-16 04:00:00,2016-04-16 05:00:00
-7483082546498952494,-1537009776664212612,2016-04-16 08:00:00,2016-04-16 10:00:00
1205194424715689035,-1537009776664212611,2016-04-16 04:00:00,2016-04-16 06:00:00
-7483082546498952483,-1537009776664212609,2016-04-16 12:00:00,2016-04-16 14:00:00
-7483082546498952484,-1537009776651212641,2016-04-16 08:00:00,2016-04-16 12:00:00
-7483082546498952486,-1537009776651212642,2016-04-16 08:00:00,2016-04-16 12:00:00
-7483082546498952493,-1537009776651212655,2016-04-16 16:00:00,2016-04-16 18:00:00
-7483082546498952484,-1537009776651212656,2016-04-16 12:00:00,2016-04-16 13:00:00
-7483082546498952483,-1537009776651212653,2016-04-16 08:00:00,2016-04-16 12:00:00
-7483082546498952493,-1537009776651212651,2016-04-15 12:00:00,2016-04-15 13:00:00
-7483082546498952488,-1537009776651212652,2016-04-15 16:00:00,2016-04-15 18:00:00
-7483082546498952483,-1537009776651212649,2016-04-15 08:00:00,2016-04-15 10:00:00
6963664527433599631,-6495925751813504760,2016-04-17 08:00:00,2016-04-17 11:00:00
6963664527433599627,-6495924751816504745,2016-04-17 08:00:00,2016-04-17 11:00:00
6963664527433599620,-6495924751816504746,2016-04-17 12:00:00,2016-04-17 13:00:00
2637113678768655657,-6495924751816504743,2016-04-17 08:00:00,2016-04-17 10:00:00
2637113678768655657,-6495924751816504744,2016-04-16 08:00:00,2016-04-16 09:00:00
6963664527433599620,-6495924751816504741,2016-04-16 08:00:00,2016-04-16 10:00:00
6963664527433599630,-6495924751816504742,2016-04-16 16:00:00,2016-04-16 19:00:00
6963664527433599626,-6495924751816504739,2016-04-16 04:00:00,2016-04-16 07:00:00
6963664527433599625,-6495924751816504740,2016-04-16 04:00:00,2016-04-16 07:00:00
6963664527433599627,-6495924751816504737,2016-04-16 08:00:00,2016-04-16 09:00:00
2637113678768655657,-6495924751816504738,2016-04-16 12:00:00,2016-04-16 14:00:00
2637113678768655657,-6495924751815504752,2016-04-16 04:00:00,2016-04-16 06:00:00
6963664527433599628,-6495924751815504751,2016-04-16 08:00:00,2016-04-16 11:00:00
6963664527433599630,-6495924751815504738,2016-04-16 08:00:00,2016-04-16 09:00:00
6963664527433599628,-6495924751815504737,2016-04-16 08:00:00,2016-04-16 09:00:00
6963664527433599630,-6495924751815504739,2016-04-16 12:00:00,2016-04-16 14:00:00
2637113678768655657,-6495924751815504742,2016-04-16 04:00:00,2016-04-16 07:00:00
6963664527433599621,-6495924751815504741,2016-04-16 16:00:00,2016-04-16 19:00:00
2637113678768655657,-6495924751815504743,2016-04-16 08:00:00,2016-04-16 11:00:00
6963664527433599630,-6495924751814504739,2016-04-16 16:00:00,2016-04-16 19:00:00
6963664527433599621,-6495924751814504740,2016-04-16 16:00:00,2016-04-16 18:00:00
6963664527433599624,-6495924751814504749,2016-04-16 08:00:00,2016-04-16 11:00:00
6963664527433599631,-6495924751814504750,2016-04-16 04:00:00,2016-04-16 07:00:00
2637113678768655657,-6495924751814504751,2016-04-16 08:00:00,2016-04-16 10:00:00
6963664527433599626,-6495924751814504745,2016-04-15 04:00:00,2016-04-15 06:00:00
6963664527433599631,-6495924751814504746,2016-04-15 16:00:00,2016-04-15 18:00:00
2637113678768655657,-6495924751814504747,2016-04-15 08:00:00,2016-04-15 09:00:00
7963668527430599644,-6721535650486929366,2016-04-24 08:00:00,2016-04-24 10:00:00
7963668527430599646,-6721534650473929407,2016-04-24 04:00:00,2016-04-24 07:00:00
7963668527430599645,-6721534650473929408,2016-04-24 08:00:00,2016-04-24 12:00:00
7963668527430599638,-6721534650473929393,2016-04-24 08:00:00,2016-04-24 10:00:00
7963668527430599643,-6721534650473929394,2016-04-23 12:00:00,2016-04-23 14:00:00
7963668527430599641,-6721534650473929395,2016-04-23 12:00:00,2016-04-23 15:00:00
-6805857189728999353,-6721534650473929396,2016-04-23 04:00:00,2016-04-23 06:00:00
-6805857189728999353,-6721534650473929397,2016-04-23 12:00:00,2016-04-23 13:00:00
7963668527430599642,-6721534650473929398,2016-04-23 08:00:00,2016-04-23 09:00:00
7963668527430599644,-6721534650473929399,2016-04-23 08:00:00,2016-04-23 12:00:00
7963668527430599644,-6721534650473929400,2016-04-23 08:00:00,2016-04-23 09:00:00
7963668527430599640,-6721534650472929406,2016-04-23 12:00:00,2016-04-23 15:00:00
7963668527430599638,-6721534650472929405,2016-04-23 04:00:00,2016-04-23 06:00:00
7963668527430599644,-6721534650472929396,2016-04-23 04:00:00,2016-04-23 06:00:00
7963668527430599644,-6721534650472929395,2016-04-23 04:00:00,2016-04-23 06:00:00
7963668527430599645,-6721534650472929394,2016-04-23 12:00:00,2016-04-23 14:00:00
7963668527430599646,-6721534650472929393,2016-04-23 08:00:00,2016-04-23 12:00:00
7963668527430599646,-6721534650472929400,2016-04-23 16:00:00,2016-04-23 18:00:00
7963668527430599639,-6721534650472929399,2016-04-23 04:00:00,2016-04-23 06:00:00
-6805857189728999353,-6721534650472929398,2016-04-23 08:00:00,2016-04-23 11:00:00
7963668527430599642,-6721534650472929397,2016-04-23 16:00:00,2016-04-23 17:00:00
7963668527430599642,-6721534650483929373,2016-04-23 08:00:00,2016-04-23 09:00:00
7963668527430599646,-6721534650483929374,2016-04-23 08:00:00,2016-04-23 09:00:00
-6805857189728999353,-6721534650483929363,2016-04-23 04:00:00,2016-04-23 08:00:00
7963668527430599642,-6721534650483929364,2016-04-23 04:00:00,2016-04-23 08:00:00
7963668527430599638,-6721534650483929361,2016-04-23 08:00:00,2016-04-23 09:00:00
7963668527430599639,-6721534650483929362,2016-04-23 12:00:00,2016-04-23 15:00:00
7963668527430599639,-6721534650483929367,2016-04-22 12:00:00,2016-04-22 14:00:00
7963668527430599643,-6721534650483929368,2016-04-22 04:00:00,2016-04-22 06:00:00
7963668527430599644,-6721534650483929365,2016-04-22 08:00:00,2016-04-22 10:00:00
7963668527430599642,-6721534650483929366,2016-04-22 08:00:00,2016-04-22 11:00:00
7963668527430599645,-6721534650482929363,2016-04-22 12:00:00,2016-04-22 15:00:00
7963668527430599644,-6721534650482929374,2016-04-22 12:00:00,2016-04-22 13:00:00
7963668527430599638,-6721534650482929373,2016-04-22 08:00:00,2016-04-22 11:00:00
