court_ID,court_name,surface,spectator_capacity,indoor,hawkEye,complex_ID
6963657527299599323,Gstaad5,Clay,48,0,False,-3702315508170394294
6963657527299599324,Gstaad2,Clay,99,1,True,-3702315508170394294
6963657527288599355,Kitzbuhel2,Clay,22,1,True,-9086099292151773427
6963657527288599352,Kitzbuhel1,Clay,60,1,True,-9086099292151773427
-4363052321942345171,Kitzbuhel10,Clay,96,1,False,-9086099292151773427
6963657527288599358,Kitzbuhel7,Clay,97,1,False,-9086099292151773427
6963657527288599345,Kitzbuhel8,Clay,44,1,False,-9086099292151773427
6963657527288599344,Kitzbuhel9,Clay,86,1,False,-9086099292151773427
6963657527288599356,Kitzbuhel5,Clay,92,1,False,-9086099292151773427
6963657527288599354,Kitzbuhel3,Clay,53,1,True,-9086099292151773427
6963657527288599357,Kitzbuhel4,Clay,30,1,False,-9086099292151773427
6963657527288599359,Kitzbuhel6,Clay,98,0,False,-9086099292151773427
7963670527433599650,Umag4,Clay,96,0,False,2649832692655772134
7963670527433599649,Umag7,Clay,29,1,False,2649832692655772134
7963670527433599663,Umag9,Clay,11,0,False,2649832692655772134
-4805848189694999172,Umag10,Clay,13,0,False,2649832692655772134
7963670527433599648,Umag6,Clay,79,1,False,2649832692655772134
7963670527433599652,Umag2,Clay,41,0,True,2649832692655772134
7963670527433599651,Umag5,Clay,95,0,False,2649832692655772134
7963670527433599655,Umag1,Clay,65,1,True,2649832692655772134
-4921477575338232151,Washington6,Hard,62,1,False,-7332093097405496212
-4921477575338232153,Washington8,Hard,27,1,False,-7332093097405496212
-4921477575338232147,Washington2,Hard,67,1,True,-7332093097405496212
-4921477575338232146,Washington1,Hard,26,0,True,-7332093097405496212
-4921477575338232149,Washington4,Hard,51,1,False,-7332093097405496212
6745374381652694231,Washington10,Hard,87,0,False,-7332093097405496212
-4921477575338232148,Washington3,Hard,11,0,True,-7332093097405496212
-4921477575338232150,Washington5,Hard,67,0,False,-7332093097405496212
-4921477575338232152,Washington7,Hard,86,0,False,-7332093097405496212
-4921477575338232154,Washington9,Hard,60,1,False,-7332093097405496212
-5805847189727999301,Canada Masters10,Hard,12,0,False,-9049852781333624815
7963669527437599625,Canada Masters2,Hard,34,1,True,-9049852781333624815
7963669527437599631,Canada Masters4,Hard,32,1,False,-9049852781333624815
7963669527437599630,Canada Masters5,Hard,70,1,False,-9049852781333624815
7963669527437599628,Canada Masters7,Hard,58,1,False,-9049852781333624815
7963669527437599626,Canada Masters1,Hard,64,1,True,-9049852781333624815
7963669527437599618,Canada Masters9,Hard,84,1,False,-9049852781333624815
7963669527437599629,Canada Masters6,Hard,41,1,False,-9049852781333624815
7963669527437599624,Canada Masters3,Hard,92,1,True,-9049852781333624815
7963669527437599619,Canada Masters8,Hard,81,0,False,-9049852781333624815
1645996537048323843,Atlanta3,Hard,27,1,True,4122210167636281402
1645996537048323841,Atlanta1,Hard,69,0,True,4122210167636281402
1645996537048323846,Atlanta6,Hard,58,0,False,4122210167636281402
-1498659168294724134,Atlanta10,Hard,97,0,False,4122210167636281402
1645996537048323845,Atlanta5,Hard,90,1,False,4122210167636281402
1645996537048323847,Atlanta7,Hard,60,0,False,4122210167636281402
1645996537048323849,Atlanta9,Hard,16,0,False,4122210167636281402
1645996537048323842,Atlanta2,Hard,36,1,True,4122210167636281402
1645996537048323848,Atlanta8,Hard,76,1,False,4122210167636281402
1645996537048323844,Atlanta4,Hard,46,1,False,4122210167636281402
-7796965331465331170,Los Cabos7,Hard,28,0,False,-7384276686010461933
-7796965331465331173,Los Cabos2,Hard,57,1,True,-7384276686010461933
-7796965331465331183,Los Cabos8,Hard,78,0,False,-7384276686010461933
-7796965331465331169,Los Cabos6,Hard,42,0,False,-7384276686010461933
-7796965331465331171,Los Cabos4,Hard,39,0,False,-7384276686010461933
-7796965331465331172,Los Cabos5,Hard,98,0,False,-7384276686010461933
-7796965331465331176,Los Cabos1,Hard,47,0,True,-7384276686010461933
7275737932860850829,Los Cabos10,Hard,87,1,False,-7384276686010461933
-7796965331465331174,Los Cabos3,Hard,13,0,True,-7384276686010461933
-7796965331465331184,Los Cabos9,Hard,44,0,False,-7384276686010461933
3639370761341009327,Olympics10,Hard,57,0,False,-5345709163507941356
-647548921945972922,Olympics9,Hard,58,0,False,-5345709163507941356
-647548921945972914,Olympics1,Hard,84,1,True,-5345709163507941356
-647548921945972915,Olympics2,Hard,99,0,True,-5345709163507941356
-647548921945972918,Olympics5,Hard,74,0,False,-5345709163507941356
-647548921945972920,Olympics7,Hard,29,0,False,-5345709163507941356
-647548921945972917,Olympics4,Hard,71,1,False,-5345709163507941356
-647548921945972921,Olympics8,Hard,79,0,False,-5345709163507941356
-647548921945972919,Olympics6,Hard,84,0,False,-5345709163507941356
-647548921945972916,Olympics3,Hard,13,0,True,-5345709163507941356
-4921476575341232136,Cincinnati Masters1,Hard,47,0,True,-2399514779853005659
-4921476575341232133,Cincinnati Masters2,Hard,21,1,True,-2399514779853005659
7745374381657694317,Cincinnati Masters10,Hard,87,1,False,-2399514779853005659
-4921476575341232132,Cincinnati Masters5,Hard,69,0,False,-2399514779853005659
-4921476575341232130,Cincinnati Masters7,Hard,33,1,False,-2399514779853005659
-4921476575341232144,Cincinnati Masters9,Hard,27,1,False,-2399514779853005659
-4921476575341232143,Cincinnati Masters8,Hard,47,1,False,-2399514779853005659
-4921476575341232129,Cincinnati Masters6,Hard,92,1,False,-2399514779853005659
-4921476575341232134,Cincinnati Masters3,Hard,92,1,True,-2399514779853005659
-4921476575341232131,Cincinnati Masters4,Hard,47,0,False,-2399514779853005659
-1354025463102676463,Winston-Salem1,Hard,21,0,True,6456709404296134224
-1354025463102676457,Winston-Salem7,Hard,73,1,False,6456709404296134224
-1354025463102676462,Winston-Salem2,Hard,44,0,True,6456709404296134224
-1354025463102676456,Winston-Salem8,Hard,37,1,False,6456709404296134224
-1354025463102676460,Winston-Salem4,Hard,15,0,False,6456709404296134224
-1354025463102676461,Winston-Salem3,Hard,87,0,True,6456709404296134224
-1354025463102676458,Winston-Salem6,Hard,31,1,False,6456709404296134224
-1354025463102676459,Winston-Salem5,Hard,82,1,False,6456709404296134224
-1616680637253311702,Winston-Salem10,Hard,50,1,False,6456709404296134224
-1354025463102676455,Winston-Salem9,Hard,80,0,False,6456709404296134224
5352596078764028128,Us Open8,Hard,12,1,False,5291950237934175043
5352596078764028140,Us Open4,Hard,93,0,False,5291950237934175043
5352596078764028137,Us Open1,Hard,53,0,True,5291950237934175043
5352596078764028141,Us Open5,Hard,48,1,False,5291950237934175043
5352596078764028143,Us Open7,Hard,25,0,False,5291950237934175043
5352596078764028129,Us Open9,Hard,51,0,False,5291950237934175043
5352596078764028139,Us Open3,Hard,29,1,True,5291950237934175043
-5804339741334123878,Us Open10,Hard,25,0,False,5291950237934175043
5352596078764028142,Us Open6,Hard,84,1,False,5291950237934175043
5352596078764028138,Us Open2,Hard,65,1,True,5291950237934175043
6963662527420599641,Metz1,Hard,57,0,True,6306815796139687144
6963662527420599643,Metz3,Hard,25,0,True,6306815796139687144
6963662527420599645,Metz5,Hard,56,0,False,6306815796139687144
6963662527420599644,Metz4,Hard,88,1,False,6306815796139687144
6963662527420599633,Metz9,Hard,49,0,False,6306815796139687144
637094678742655618,Metz10,Hard,61,0,False,6306815796139687144
6963662527420599642,Metz2,Hard,57,0,True,6306815796139687144
6963662527420599647,Metz7,Hard,78,0,False,6306815796139687144
6963662527420599632,Metz8,Hard,87,1,False,6306815796139687144
6963662527420599646,Metz6,Hard,85,0,False,6306815796139687144
-8796974331459331111,Chengdu8,Hard,32,1,False,-9208933865000366107
-8796974331459331118,Chengdu3,Hard,83,0,True,-9208933865000366107
-8796974331459331112,Chengdu9,Hard,44,0,False,-9208933865000366107
-8796974331459331117,Chengdu2,Hard,50,0,True,-9208933865000366107
-8796974331459331115,Chengdu4,Hard,84,1,False,-9208933865000366107
-8796974331459331116,Chengdu5,Hard,95,0,False,-9208933865000366107
-8796974331459331113,Chengdu6,Hard,12,0,False,-9208933865000366107
-6728047272256045515,Chengdu10,Hard,54,1,False,-9208933865000366107
-8796974331459331120,Chengdu1,Hard,45,0,True,-9208933865000366107
-8800604536092227125,Shenzhen7,Hard,61,1,False,-3087544099978033633
-8800604536092227122,Shenzhen2,Hard,47,1,True,-3087544099978033633
-8800604536092227127,Shenzhen5,Hard,88,1,False,-3087544099978033633
-8800604536092227131,Shenzhen9,Hard,76,0,False,-3087544099978033633
-2934988261392065234,Shenzhen10,Hard,34,1,False,-3087544099978033633
-8800604536092227121,Shenzhen3,Hard,45,0,True,-3087544099978033633
-8800604536092227128,Shenzhen4,Hard,29,1,False,-3087544099978033633
-8800604536092227123,Shenzhen1,Hard,89,0,True,-3087544099978033633
8963670527311599351,St.Petersburg4,Hard,92,1,False,4383583108098252159
8963670527311599355,St.Petersburg8,Hard,29,0,False,4383583108098252159
8963670527311599348,St.Petersburg7,Hard,13,0,False,4383583108098252159
8963670527311599349,St.Petersburg6,Hard,18,0,False,4383583108098252159
8963670527311599346,St.Petersburg1,Hard,13,1,True,4383583108098252159
8963670527311599350,St.Petersburg5,Hard,31,0,False,4383583108098252159
8963670527311599344,St.Petersburg3,Hard,77,1,True,4383583108098252159
197794014836896467,St.Petersburg10,Hard,35,0,False,4383583108098252159
8963670527311599354,St.Petersburg9,Hard,11,0,False,4383583108098252159
8963670527311599345,St.Petersburg2,Hard,55,1,True,4383583108098252159
-4921479575326232075,Beijing4,Hard,92,0,False,-432188948190308511
4745380381774694485,Beijing10,Hard,99,0,False,-432188948190308511
-4921479575326232073,Beijing6,Hard,54,0,False,-432188948190308511
-4921479575326232080,Beijing1,Hard,68,0,True,-432188948190308511
-4921479575326232078,Beijing3,Hard,92,1,True,-432188948190308511
-4921479575326232076,Beijing5,Hard,82,1,False,-432188948190308511
-4921479575326232072,Beijing9,Hard,49,0,False,-432188948190308511
-4921479575326232071,Beijing8,Hard,65,1,False,-432188948190308511
6963660527416599642,Tokyo8,Hard,87,0,False,6981619333059773767
6963660527416599639,Tokyo5,Hard,31,1,False,6981619333059773767
6963660527416599638,Tokyo4,Hard,71,0,False,6981619333059773767
6963660527416599636,Tokyo6,Hard,60,0,False,6981619333059773767
-1362915321263344272,Tokyo10,Hard,72,0,False,6981619333059773767
6963660527416599643,Tokyo9,Hard,11,0,False,6981619333059773767
6963660527416599633,Tokyo3,Hard,84,0,True,6981619333059773767
6963660527416599632,Tokyo2,Hard,16,1,True,6981619333059773767
6963660527416599637,Tokyo7,Hard,12,1,False,6981619333059773767
6963660527416599635,Tokyo1,Hard,90,1,True,6981619333059773767
195681258594875853,Shanghai Masters7,Hard,24,0,False,-8597597454064760134
195681258594875848,Shanghai Masters2,Hard,99,0,True,-8597597454064760134
195681258594875855,Shanghai Masters5,Hard,97,0,False,-8597597454064760134
-1215495259297914952,Shanghai Masters10,Hard,25,1,False,-8597597454064760134
195681258594875851,Shanghai Masters1,Hard,31,1,True,-8597597454064760134
195681258594875854,Shanghai Masters4,Hard,87,0,False,-8597597454064760134
195681258594875843,Shanghai Masters9,Hard,62,0,False,-8597597454064760134
195681258594875849,Shanghai Masters3,Hard,34,0,True,-8597597454064760134
195681258594875852,Shanghai Masters6,Hard,48,1,False,-8597597454064760134
195681258594875842,Shanghai Masters8,Hard,19,1,False,-8597597454064760134
-7796965331462331170,Antwerp8,Hard,79,0,False,-9131986579506118262
-7796965331462331177,Antwerp1,Hard,25,0,True,-9131986579506118262
-7796965331462331179,Antwerp3,Hard,91,0,True,-9131986579506118262
-7796965331462331181,Antwerp5,Hard,74,1,False,-9131986579506118262
7275740932880850924,Antwerp10,Hard,87,0,False,-9131986579506118262
-7796965331462331182,Antwerp4,Hard,74,1,False,-9131986579506118262
-7796965331462331184,Antwerp6,Hard,64,0,False,-9131986579506118262
-7796965331462331180,Antwerp2,Hard,75,0,True,-9131986579506118262
-7796965331462331169,Antwerp9,Hard,93,0,False,-9131986579506118262
-7796965331462331183,Antwerp7,Hard,92,1,False,-9131986579506118262
-4921479575327232076,Moscow6,Hard,10,1,False,5906706603853985450
-4921479575327232069,Moscow9,Hard,28,1,False,5906706603853985450
-4921479575327232075,Moscow7,Hard,74,0,False,5906706603853985450
-4921479575327232073,Moscow5,Hard,55,0,False,5906706603853985450
-4921479575327232077,Moscow1,Hard,62,1,True,5906706603853985450
-4921479575327232079,Moscow3,Hard,34,0,True,5906706603853985450
-4921479575327232074,Moscow4,Hard,55,1,False,5906706603853985450
-4921479575327232070,Moscow8,Hard,36,1,False,5906706603853985450
-4921479575327232080,Moscow2,Hard,43,1,True,5906706603853985450
4745379381770694480,Moscow10,Hard,16,1,False,5906706603853985450
7963669527429599659,Stockholm8,Hard,39,0,False,-5985399176948853419
7963669527429599648,Stockholm3,Hard,89,0,True,-5985399176948853419
7963669527429599652,Stockholm7,Hard,72,0,False,-5985399176948853419
7963669527429599653,Stockholm6,Hard,60,0,False,-5985399176948853419
7963669527429599655,Stockholm4,Hard,16,1,False,-5985399176948853419
7963669527429599649,Stockholm2,Hard,89,1,True,-5985399176948853419
7963669527429599654,Stockholm5,Hard,21,1,False,-5985399176948853419
-5805855189711999293,Stockholm10,Hard,35,0,False,-5985399176948853419
7963669527429599658,Stockholm9,Hard,11,0,False,-5985399176948853419
7963669527429599650,Stockholm1,Hard,58,1,True,-5985399176948853419
6963660527417599635,Basel2,Hard,50,1,True,-8895109356770002932
-1362914321259344267,Basel10,Hard,18,1,False,-8895109356770002932
6963660527417599632,Basel1,Hard,52,1,True,-8895109356770002932
6963660527417599641,Basel8,Hard,29,0,False,-8895109356770002932
6963660527417599638,Basel7,Hard,38,0,False,-8895109356770002932
6963660527417599639,Basel6,Hard,11,0,False,-8895109356770002932
6963660527417599640,Basel9,Hard,33,0,False,-8895109356770002932
6963660527417599636,Basel5,Hard,54,1,False,-8895109356770002932
6963660527417599634,Basel3,Hard,11,0,True,-8895109356770002932
6963659527302599333,Vienna4,Hard,42,0,False,199394741097565855
6963659527302599336,Vienna9,Hard,67,1,False,199394741097565855
6963659527302599330,Vienna3,Hard,33,0,True,199394741097565855
6963659527302599331,Vienna2,Hard,22,1,True,199394741097565855
6963659527302599332,Vienna5,Hard,87,0,False,199394741097565855
6963659527302599334,Vienna7,Hard,34,1,False,199394741097565855
-2363032321908345275,Vienna10,Hard,46,0,False,199394741097565855
6963659527302599328,Vienna1,Hard,65,1,True,199394741097565855
6963659527302599335,Vienna6,Hard,77,0,False,199394741097565855
6963659527302599337,Vienna8,Hard,72,0,False,199394741097565855
6963661527417599647,Paris Masters7,Hard,80,0,False,-2864914965171013043
6963661527417599643,Paris Masters3,Hard,86,0,True,-2864914965171013043
6963661527417599641,Paris Masters1,Hard,34,1,True,-2864914965171013043
6963661527417599644,Paris Masters4,Hard,18,0,False,-2864914965171013043
-362911321266344382,Paris Masters10,Hard,18,0,False,-2864914965171013043
6963661527417599633,Paris Masters9,Hard,35,1,False,-2864914965171013043
6963661527417599645,Paris Masters5,Hard,91,0,False,-2864914965171013043
6963661527417599646,Paris Masters6,Hard,97,0,False,-2864914965171013043
6963661527417599632,Paris Masters8,Hard,56,0,False,-2864914965171013043
6963661527417599642,Paris Masters2,Hard,32,0,True,-2864914965171013043
-8483090546521952458,London5,Hard,21,0,False,2170612182868151924
-8483090546521952453,London8,Hard,29,1,False,2170612182868151924
-8483090546521952462,London1,Hard,15,1,True,2170612182868151924
6648127293189344147,London10,Hard,83,0,False,2170612182868151924
-8483090546521952454,London9,Hard,97,1,False,2170612182868151924
-8483090546521952463,London2,Hard,30,1,True,2170612182868151924
-8483090546521952460,London7,Hard,38,0,False,2170612182868151924
-8483090546521952464,London3,Hard,51,0,True,2170612182868151924
-8483090546521952459,London6,Hard,41,1,False,2170612182868151924
