match_ID,best_of,round_num,tournament_ID
-1844516663408684227,3,R32,2016-M007
-1844516663408684228,3,R32,2016-M007
-1844516663408684225,3,R32,2016-M007
-1844516663408684226,3,R32,2016-M007
-1844516663405684226,3,R32,2016-M007
-1844516663405684225,3,R32,2016-M007
-1844516663405684240,3,R32,2016-M007
-1844516663405684239,3,R32,2016-M007
-1844516663405684238,3,R32,2016-M007
-1844516663405684237,3,R32,2016-M007
-1844516663405684236,3,R32,2016-M007
-1844516663405684235,3,R32,2016-M007
-1844516663405684234,3,R32,2016-M007
-1844516663405684233,3,R32,2016-M007
-1844516663406684227,3,R64,2016-M007
-1844516663406684228,3,R64,2016-M007
-1844516663406684237,3,R64,2016-M007
-1844516663406684238,3,R64,2016-M007
-1844516663406684239,3,R64,2016-M007
-1844516663406684240,3,R64,2016-M007
-1844516663406684233,3,R64,2016-M007
-1844516663406684234,3,R64,2016-M007
-1844516663406684235,3,R64,2016-M007
-1844516663406684236,3,R64,2016-M007
-1844516663403684252,3,R64,2016-M007
-1844516663403684251,3,R64,2016-M007
-1844516663403684246,3,R64,2016-M007
-1844516663403684245,3,R64,2016-M007
-1844516663403684248,3,R64,2016-M007
-1844516663403684247,3,R64,2016-M007
-1844516663403684242,3,R64,2016-M007
-1844516663403684241,3,R64,2016-M007
-1844516663403684244,3,R64,2016-M007
-1844516663403684243,3,R64,2016-M007
-1844516663404684229,3,R64,2016-M007
-1844516663404684230,3,R64,2016-M007
-1844516663404684235,3,R64,2016-M007
-1844516663404684236,3,R64,2016-M007
-1844516663404684233,3,R64,2016-M007
-1844516663404684234,3,R64,2016-M007
-1844516663404684239,3,R64,2016-M007
-1844516663404684240,3,R64,2016-M007
-1844516663404684237,3,R64,2016-M007
-1844516663404684238,3,R64,2016-M007
-1844516663401684254,3,R64,2016-M007
-1844516663401684253,3,R64,2016-M007
-1844516663401684243,3,R128,2016-M007
-1844516663401684242,3,R128,2016-M007
-1844516663401684247,3,R128,2016-M007
-1844516663401684246,3,R128,2016-M007
-1844516663402684256,3,R128,2016-M007
-1844516663402684241,3,R128,2016-M007
-1844516663402684244,3,R128,2016-M007
-1844516663402684245,3,R128,2016-M007
-1844516663402684248,3,R128,2016-M007
-1844516663399684248,3,R128,2016-M007
-1844516663399684249,3,R128,2016-M007
-1844516663399684252,3,R128,2016-M007
-1844516663399684253,3,R128,2016-M007
-1844516663399684256,3,R128,2016-M007
-1844516663400684242,3,R128,2016-M007
-1844516663400684255,3,R128,2016-M007
-1844516663400684254,3,R128,2016-M007
-1844516663400684251,3,R128,2016-M007
-1844516663400684250,3,R128,2016-M007
-1844517663415684349,3,R128,2016-M007
-1844517663415684340,3,R128,2016-M007
-1844517663415684337,3,R128,2016-M007
-1844517663415684344,3,R128,2016-M007
-1844517663415684341,3,R128,2016-M007
-1844517663414684339,3,R128,2016-M007
-1844517663414684350,3,R128,2016-M007
-1844517663414684351,3,R128,2016-M007
-1844517663414684346,3,R128,2016-M007
-1844517663414684347,3,R128,2016-M007
-1844517663405684255,3,R128,2016-M007
-1844517663405684242,3,R128,2016-M007
-1844517663405684243,3,R128,2016-M007
-1537010776662212626,3,F,2016-0717
-1537009776665212619,3,SF,2016-0717
-1537009776665212620,3,SF,2016-0717
-1537009776665212613,3,QF,2016-0717
-1537009776665212614,3,QF,2016-0717
-1537009776665212615,3,QF,2016-0717
-1537009776665212616,3,QF,2016-0717
-1537009776665212609,3,R16,2016-0717
-1537009776665212610,3,R16,2016-0717
-1537009776665212611,3,R16,2016-0717
-1537009776665212612,3,R16,2016-0717
-1537009776664212618,3,R16,2016-0717
-1537009776664212617,3,R16,2016-0717
-1537009776664212616,3,R16,2016-0717
-1537009776664212615,3,R16,2016-0717
-1537009776664212613,3,R32,2016-0717
-1537009776664212612,3,R32,2016-0717
-1537009776664212611,3,R32,2016-0717
-1537009776664212609,3,R32,2016-0717
-1537009776651212641,3,R32,2016-0717
-1537009776651212642,3,R32,2016-0717
-1537009776651212655,3,R32,2016-0717
-1537009776651212656,3,R32,2016-0717
-1537009776651212653,3,R32,2016-0717
-1537009776651212651,3,R32,2016-0717
-1537009776651212652,3,R32,2016-0717
-1537009776651212649,3,R32,2016-0717
-6495925751813504760,3,F,2016-0360
-6495924751816504745,3,SF,2016-0360
-6495924751816504746,3,SF,2016-0360
-6495924751816504743,3,QF,2016-0360
-6495924751816504744,3,QF,2016-0360
-6495924751816504741,3,QF,2016-0360
-6495924751816504742,3,QF,2016-0360
-6495924751816504739,3,R16,2016-0360
-6495924751816504740,3,R16,2016-0360
-6495924751816504737,3,R16,2016-0360
-6495924751816504738,3,R16,2016-0360
-6495924751815504752,3,R16,2016-0360
-6495924751815504751,3,R16,2016-0360
-6495924751815504738,3,R16,2016-0360
-6495924751815504737,3,R16,2016-0360
-6495924751815504739,3,R32,2016-0360
-6495924751815504742,3,R32,2016-0360
-6495924751815504741,3,R32,2016-0360
-6495924751815504743,3,R32,2016-0360
-6495924751814504739,3,R32,2016-0360
-6495924751814504740,3,R32,2016-0360
-6495924751814504749,3,R32,2016-0360
-6495924751814504750,3,R32,2016-0360
-6495924751814504751,3,R32,2016-0360
-6495924751814504745,3,R32,2016-0360
-6495924751814504746,3,R32,2016-0360
-6495924751814504747,3,R32,2016-0360
-6721535650486929366,3,F,2016-0410
-6721534650473929407,3,SF,2016-0410
-6721534650473929408,3,SF,2016-0410
-6721534650473929393,3,QF,2016-0410
-6721534650473929394,3,QF,2016-0410
-6721534650473929395,3,QF,2016-0410
-6721534650473929396,3,QF,2016-0410
-6721534650473929397,3,R16,2016-0410
-6721534650473929398,3,R16,2016-0410
-6721534650473929399,3,R16,2016-0410
-6721534650473929400,3,R16,2016-0410
-6721534650472929406,3,R16,2016-0410
-6721534650472929405,3,R16,2016-0410
-6721534650472929396,3,R16,2016-0410
-6721534650472929395,3,R16,2016-0410
-6721534650472929394,3,R32,2016-0410
-6721534650472929393,3,R32,2016-0410
-6721534650472929400,3,R32,2016-0410
-6721534650472929399,3,R32,2016-0410
-6721534650472929398,3,R32,2016-0410
-6721534650472929397,3,R32,2016-0410
-6721534650483929373,3,R32,2016-0410
-6721534650483929374,3,R32,2016-0410
-6721534650483929363,3,R32,2016-0410
-6721534650483929364,3,R32,2016-0410
-6721534650483929361,3,R32,2016-0410
-6721534650483929362,3,R32,2016-0410
-6721534650483929367,3,R32,2016-0410
-6721534650483929368,3,R32,2016-0410
-6721534650483929365,3,R32,2016-0410
-6721534650483929366,3,R32,2016-0410
-6721534650482929363,3,R64,2016-0410
-6721534650482929374,3,R64,2016-0410
-6721534650482929373,3,R64,2016-0410
-6721534650482929376,3,R64,2016-0410
-6721534650482929375,3,R64,2016-0410
-6721534650482929370,3,R64,2016-0410
-6721534650482929371,3,R64,2016-0410
-6721534650485929371,3,R64,2016-0410
-6721534650485929372,3,R64,2016-0410
-6721534650485929365,3,R64,2016-0410
-6721534650485929366,3,R64,2016-0410
-6721534650485929367,3,R64,2016-0410
-6721534650485929362,3,R64,2016-0410
-6721534650485929363,3,R64,2016-0410
-6721534650485929364,3,R64,2016-0410
-6721534650484929370,3,R64,2016-0410
-6721534650484929369,3,R64,2016-0410
-6721534650484929368,3,R64,2016-0410
-6721534650484929365,3,R64,2016-0410
-6721534650484929364,3,R64,2016-0410
-6721534650484929363,3,R64,2016-0410
-6721534650484929362,3,R64,2016-0410
-6721534650484929361,3,R64,2016-0410
-6721534650479929385,3,R64,2016-0410
-6164448519002584590,3,F,2016-0425
-6164447519005584695,3,SF,2016-0425
-6164447519005584696,3,SF,2016-0425
-6164447519005584697,3,QF,2016-0425
-6164447519005584698,3,QF,2016-0425
-6164447519005584699,3,QF,2016-0425
-6164447519005584700,3,QF,2016-0425
-6164447519005584701,3,R16,2016-0425
-6164447519005584702,3,R16,2016-0425
-6164447519005584703,3,R16,2016-0425
-6164447519005584704,3,R16,2016-0425
-6164447519004584694,3,R16,2016-0425
-6164447519004584693,3,R16,2016-0425
-6164447519004584700,3,R16,2016-0425
-6164447519004584699,3,R16,2016-0425
-6164447519004584698,3,R32,2016-0425
-6164447519004584697,3,R32,2016-0425
-6164447519004584704,3,R32,2016-0425
-6164447519004584703,3,R32,2016-0425
-6164447519004584702,3,R32,2016-0425
-6164447519004584701,3,R32,2016-0425
-6164447518999584581,3,R32,2016-0425
-6164447518999584582,3,R32,2016-0425
-6164447518999584587,3,R32,2016-0425
-6164447518999584588,3,R32,2016-0425
-6164447518999584585,3,R32,2016-0425
-6164447518999584586,3,R32,2016-0425
-6164447518999584591,3,R32,2016-0425
-6164447518999584592,3,R32,2016-0425
-6164447518999584589,3,R32,2016-0425
-6164447518999584590,3,R32,2016-0425
-6164447518998584603,3,R64,2016-0425
-6164447518998584598,3,R64,2016-0425
-6164447518998584599,3,R64,2016-0425
-6164447518998584594,3,R64,2016-0425
-6164447518998584595,3,R64,2016-0425
-6164447519001584579,3,R64,2016-0425
-6164447519001584590,3,R64,2016-0425
-6164447519001584591,3,R64,2016-0425
-6164447519001584586,3,R64,2016-0425
-6164447519001584587,3,R64,2016-0425
-6164447519000584577,3,R64,2016-0425
-6164447519000584592,3,R64,2016-0425
-6164447519000584589,3,R64,2016-0425
-6164447519000584588,3,R64,2016-0425
-6164447519000584585,3,R64,2016-0425
-6164447518995584593,3,R64,2016-0425
7348900960487097712,3,F,2016-0773
7348901960500097695,3,SF,2016-0773
7348901960500097694,3,SF,2016-0773
7348901960500097681,3,QF,2016-0773
7348901960500097680,3,QF,2016-0773
7348901960500097683,3,QF,2016-0773
7348901960500097682,3,QF,2016-0773
7348901960500097685,3,R16,2016-0773
7348901960500097684,3,R16,2016-0773
7348901960500097687,3,R16,2016-0773
7348901960500097686,3,R16,2016-0773
7348901960501097688,3,R16,2016-0773
7348901960501097689,3,R16,2016-0773
7348901960501097686,3,R16,2016-0773
7348901960501097687,3,R16,2016-0773
7348901960501097685,3,R32,2016-0773
7348901960501097682,3,R32,2016-0773
7348901960501097683,3,R32,2016-0773
7348901960501097681,3,R32,2016-0773
7348901960486097717,3,R32,2016-0773
7348901960486097716,3,R32,2016-0773
7348901960486097723,3,R32,2016-0773
7348901960486097722,3,R32,2016-0773
7348901960486097721,3,R32,2016-0773
7348901960486097727,3,R32,2016-0773
7348901960486097726,3,R32,2016-0773
7348901960486097725,3,R32,2016-0773
-6616147587386864917,3,F,2016-7290
-6616148587399865012,3,SF,2016-7290
-6616148587399865011,3,SF,2016-7290
-6616148587399865022,3,QF,2016-7290
-6616148587399865021,3,QF,2016-7290
-6616148587399865024,3,QF,2016-7290
-6616148587399865023,3,QF,2016-7290
-6616148587399865018,3,R16,2016-7290
-6616148587399865017,3,R16,2016-7290
-6616148587399865020,3,R16,2016-7290
-6616148587399865019,3,R16,2016-7290
-6616148587400865021,3,R16,2016-7290
-6616148587400865022,3,R16,2016-7290
-6616148587400865011,3,R16,2016-7290
-6616148587400865012,3,R16,2016-7290
-6616148587400865010,3,R32,2016-7290
-6616148587400865015,3,R32,2016-7290
-6616148587400865016,3,R32,2016-7290
-6616148587400865014,3,R32,2016-7290
-6616148587389864926,3,R32,2016-7290
-6616148587389864925,3,R32,2016-7290
-6616148587389864916,3,R32,2016-7290
-6616148587389864915,3,R32,2016-7290
-6616148587389864914,3,R32,2016-7290
-6616148587389864920,3,R32,2016-7290
-6616148587389864919,3,R32,2016-7290
-6616148587389864918,3,R32,2016-7290
3071200090143621064,3,F,2016-7163
3071201090140621079,3,SF,2016-7163
3071201090140621078,3,SF,2016-7163
3071201090140621081,3,QF,2016-7163
3071201090140621080,3,QF,2016-7163
3071201090140621083,3,QF,2016-7163
3071201090140621082,3,QF,2016-7163
3071201090140621085,3,R16,2016-7163
3071201090140621084,3,R16,2016-7163
3071201090140621087,3,R16,2016-7163
3071201090140621086,3,R16,2016-7163
3071201090141621072,3,R16,2016-7163
3071201090141621073,3,R16,2016-7163
3071201090141621086,3,R16,2016-7163
3071201090141621087,3,R16,2016-7163
3071201090141621085,3,R32,2016-7163
3071201090141621082,3,R32,2016-7163
3071201090141621083,3,R32,2016-7163
3071201090141621081,3,R32,2016-7163
3071201090142621085,3,R32,2016-7163
3071201090142621084,3,R32,2016-7163
3071201090142621075,3,R32,2016-7163
3071201090142621074,3,R32,2016-7163
3071201090142621073,3,R32,2016-7163
3071201090142621079,3,R32,2016-7163
3071201090142621078,3,R32,2016-7163
3071201090142621077,3,R32,2016-7163
8394513824830180646,3,F,2016-0308
8394514824811180589,3,SF,2016-0308
8394514824811180588,3,SF,2016-0308
8394514824811180579,3,QF,2016-0308
8394514824811180578,3,QF,2016-0308
8394514824811180577,3,QF,2016-0308
8394514824811180576,3,QF,2016-0308
8394514824811180583,3,R16,2016-0308
8394514824811180582,3,R16,2016-0308
8394514824811180581,3,R16,2016-0308
8394514824811180580,3,R16,2016-0308
8394514824812180590,3,R16,2016-0308
8394514824812180591,3,R16,2016-0308
8394514824812180576,3,R16,2016-0308
8394514824812180577,3,R16,2016-0308
8394514824812180579,3,R32,2016-0308
8394514824812180580,3,R32,2016-0308
8394514824812180581,3,R32,2016-0308
8394514824812180583,3,R32,2016-0308
8394514824809180583,3,R32,2016-0308
8394514824809180582,3,R32,2016-0308
8394514824809180585,3,R32,2016-0308
8394514824809180584,3,R32,2016-0308
8394514824809180587,3,R32,2016-0308
8394514824809180589,3,R32,2016-0308
8394514824809180588,3,R32,2016-0308
8394514824809180591,3,R32,2016-0308
162886746501108379,3,F,2016-M021
162885746488108412,3,SF,2016-M021
162885746488108413,3,SF,2016-M021
162885746488108402,3,QF,2016-M021
162885746488108403,3,QF,2016-M021
162885746488108400,3,QF,2016-M021
162885746488108401,3,QF,2016-M021
162885746488108406,3,R16,2016-M021
162885746488108407,3,R16,2016-M021
162885746488108404,3,R16,2016-M021
162885746488108405,3,R16,2016-M021
162885746487108403,3,R16,2016-M021
162885746487108402,3,R16,2016-M021
162885746487108413,3,R16,2016-M021
162885746487108412,3,R16,2016-M021
162885746487108415,3,R32,2016-M021
162885746487108414,3,R32,2016-M021
162885746487108409,3,R32,2016-M021
162885746487108408,3,R32,2016-M021
162885746487108411,3,R32,2016-M021
162885746487108410,3,R32,2016-M021
162885746498108370,3,R32,2016-M021
162885746498108371,3,R32,2016-M021
162885746498108380,3,R32,2016-M021
162885746498108381,3,R32,2016-M021
162885746498108382,3,R32,2016-M021
162885746498108383,3,R32,2016-M021
162885746498108376,3,R32,2016-M021
162885746498108377,3,R32,2016-M021
162885746498108378,3,R32,2016-M021
162885746498108379,3,R32,2016-M021
162885746497108368,3,R64,2016-M021
162885746497108383,3,R64,2016-M021
162885746497108382,3,R64,2016-M021
162885746497108381,3,R64,2016-M021
162885746497108380,3,R64,2016-M021
162885746497108379,3,R64,2016-M021
162885746497108376,3,R64,2016-M021
162885746500108376,3,R64,2016-M021
162885746500108377,3,R64,2016-M021
162885746500108374,3,R64,2016-M021
162885746500108375,3,R64,2016-M021
162885746500108372,3,R64,2016-M021
162885746500108371,3,R64,2016-M021
162885746500108368,3,R64,2016-M021
162885746500108369,3,R64,2016-M021
162885746499108383,3,R64,2016-M021
162885746499108382,3,R64,2016-M021
162885746499108369,3,R64,2016-M021
162885746499108370,3,R64,2016-M021
162885746499108373,3,R64,2016-M021
162885746499108372,3,R64,2016-M021
162885746499108375,3,R64,2016-M021
162885746499108374,3,R64,2016-M021
162885746494108398,3,R64,2016-M021
-3844537663440684267,3,F,2016-M009
-3844538663437684274,3,SF,2016-M009
-3844538663437684273,3,SF,2016-M009
-3844538663437684288,3,QF,2016-M009
-3844538663437684287,3,QF,2016-M009
-3844538663437684286,3,QF,2016-M009
-3844538663437684285,3,QF,2016-M009
-3844538663437684284,3,R16,2016-M009
-3844538663437684283,3,R16,2016-M009
-3844538663437684282,3,R16,2016-M009
-3844538663437684281,3,R16,2016-M009
-3844538663438684275,3,R16,2016-M009
-3844538663438684276,3,R16,2016-M009
-3844538663438684285,3,R16,2016-M009
-3844538663438684286,3,R16,2016-M009
-3844538663438684287,3,R32,2016-M009
-3844538663438684288,3,R32,2016-M009
-3844538663438684281,3,R32,2016-M009
-3844538663438684282,3,R32,2016-M009
-3844538663438684283,3,R32,2016-M009
-3844538663438684284,3,R32,2016-M009
-3844538663439684288,3,R32,2016-M009
-3844538663439684287,3,R32,2016-M009
-3844538663439684274,3,R32,2016-M009
-3844538663439684273,3,R32,2016-M009
-3844538663439684276,3,R32,2016-M009
-3844538663439684275,3,R32,2016-M009
-3844538663439684278,3,R32,2016-M009
-3844538663439684277,3,R32,2016-M009
-3844538663439684280,3,R32,2016-M009
-3844538663439684279,3,R32,2016-M009
-3844538663440684282,3,R64,2016-M009
-3844538663440684279,3,R64,2016-M009
-3844538663440684280,3,R64,2016-M009
-3844538663440684277,3,R64,2016-M009
-3844538663440684278,3,R64,2016-M009
-3844538663440684275,3,R64,2016-M009
-3844538663440684274,3,R64,2016-M009
-3844538663441684262,3,R64,2016-M009
-3844538663441684261,3,R64,2016-M009
-3844538663441684268,3,R64,2016-M009
-3844538663441684267,3,R64,2016-M009
-3844538663441684266,3,R64,2016-M009
-3844538663441684271,3,R64,2016-M009
-3844538663441684270,3,R64,2016-M009
-3844538663441684269,3,R64,2016-M009
-3844538663442684263,3,R64,2016-M009
-3844538663442684264,3,R64,2016-M009
-3844538663442684265,3,R64,2016-M009
-3844538663442684268,3,R64,2016-M009
-3844538663442684269,3,R64,2016-M009
-3844538663442684270,3,R64,2016-M009
-3844538663442684271,3,R64,2016-M009
-3844538663442684272,3,R64,2016-M009
-3844538663443684260,3,R64,2016-M009
-5170880351578436394,3,F,2016-0322
-5170879351469436067,3,SF,2016-0322
-5170879351469436068,3,SF,2016-0322
-5170879351469436077,3,QF,2016-0322
-5170879351469436078,3,QF,2016-0322
-5170879351469436079,3,QF,2016-0322
-5170879351469436080,3,QF,2016-0322
-5170879351469436073,3,R16,2016-0322
-5170879351469436074,3,R16,2016-0322
-5170879351469436075,3,R16,2016-0322
-5170879351469436076,3,R16,2016-0322
-5170879351468436066,3,R16,2016-0322
-5170879351468436065,3,R16,2016-0322
-5170879351468436080,3,R16,2016-0322
-5170879351468436079,3,R16,2016-0322
-5170879351468436077,3,R32,2016-0322
-5170879351468436076,3,R32,2016-0322
-5170879351468436075,3,R32,2016-0322
-5170879351468436073,3,R32,2016-0322
-5170879351471436073,3,R32,2016-0322
-5170879351471436074,3,R32,2016-0322
-5170879351471436071,3,R32,2016-0322
-5170879351471436072,3,R32,2016-0322
-5170879351471436069,3,R32,2016-0322
-5170879351471436067,3,R32,2016-0322
-5170879351471436068,3,R32,2016-0322
-5170879351471436065,3,R32,2016-0322
9175648771129455612,3,F,2016-6120
9175649771142455595,3,SF,2016-6120
9175649771142455594,3,SF,2016-6120
9175649771142455589,3,QF,2016-6120
9175649771142455588,3,QF,2016-6120
9175649771142455591,3,QF,2016-6120
9175649771142455590,3,QF,2016-6120
9175649771142455585,3,R16,2016-6120
9175649771142455584,3,R16,2016-6120
9175649771142455587,3,R16,2016-6120
9175649771142455586,3,R16,2016-6120
9175649771143455572,3,R16,2016-6120
9175649771143455573,3,R16,2016-6120
9175649771143455578,3,R16,2016-6120
9175649771143455579,3,R16,2016-6120
9175649771143455577,3,R32,2016-6120
9175649771143455582,3,R32,2016-6120
9175649771143455583,3,R32,2016-6120
9175649771143455581,3,R32,2016-6120
9175649771136455609,3,R32,2016-6120
9175649771136455608,3,R32,2016-6120
9175649771136455607,3,R32,2016-6120
9175649771136455606,3,R32,2016-6120
9175649771136455605,3,R32,2016-6120
9175649771136455603,3,R32,2016-6120
9175649771136455602,3,R32,2016-6120
9175649771136455601,3,R32,2016-6120
8670400477759395247,5,R128,2016-520
8670400477759395246,5,R128,2016-520
8670400477759395245,5,R128,2016-520
8670400477759395244,5,R128,2016-520
8670400477759395243,5,R128,2016-520
8670400477759395242,5,R128,2016-520
8670400477759395241,5,R128,2016-520
8670400477759395240,5,R128,2016-520
8670400477759395239,5,R128,2016-520
8670400477759395238,5,R128,2016-520
8670400477760395244,5,R128,2016-520
8670400477760395245,5,R128,2016-520
8670400477760395246,5,R128,2016-520
8670400477760395247,5,R128,2016-520
8670400477760395240,5,R128,2016-520
8670400477760395241,5,R128,2016-520
8670400477760395242,5,R128,2016-520
8670400477760395243,5,R128,2016-520
8670400477760395236,5,R128,2016-520
8670400477760395237,5,R128,2016-520
8670400477761395233,5,R128,2016-520
8670400477761395232,5,R128,2016-520
8670400477761395235,5,R128,2016-520
8670400477761395234,5,R128,2016-520
8670400477761395237,5,R128,2016-520
8670400477761395236,5,R128,2016-520
8670400477761395239,5,R128,2016-520
8670400477761395238,5,R128,2016-520
8670400477761395241,5,R128,2016-520
8670400477761395240,5,R128,2016-520
8670400477762395238,5,R128,2016-520
8670400477762395239,5,R128,2016-520
8670400477762395236,5,R128,2016-520
8670400477762395237,5,R128,2016-520
8670400477762395234,5,R128,2016-520
8670400477762395235,5,R128,2016-520
8670400477762395232,5,R128,2016-520
8670400477762395233,5,R128,2016-520
8670400477762395246,5,R128,2016-520
8670400477762395247,5,R128,2016-520
8670400477755395251,5,R128,2016-520
8670400477755395250,5,R128,2016-520
8670400477755395249,5,R128,2016-520
8670400477755395248,5,R128,2016-520
8670400477755395255,5,R128,2016-520
8670400477755395254,5,R128,2016-520
8670400477755395253,5,R128,2016-520
8670400477755395252,5,R128,2016-520
8670400477755395259,5,R128,2016-520
8670400477755395258,5,R128,2016-520
8670400477756395248,5,R128,2016-520
8670400477756395249,5,R128,2016-520
8670400477756395250,5,R128,2016-520
8670400477756395251,5,R128,2016-520
8670400477756395252,5,R128,2016-520
8670400477756395253,5,R128,2016-520
8670400477756395254,5,R128,2016-520
8670400477756395255,5,R128,2016-520
8670400477756395256,5,R128,2016-520
8670400477756395257,5,R128,2016-520
8670400477757395253,5,R128,2016-520
8670400477757395252,5,R128,2016-520
8670400477757395255,5,R128,2016-520
8670400477757395254,5,R128,2016-520
8670400477757395249,5,R64,2016-520
8670400477757395248,5,R64,2016-520
8670400477757395251,5,R64,2016-520
8670400477757395250,5,R64,2016-520
8670400477757395261,5,R64,2016-520
8670400477757395260,5,R64,2016-520
8670400477758395242,5,R64,2016-520
8670400477758395243,5,R64,2016-520
8670400477758395240,5,R64,2016-520
8670400477758395241,5,R64,2016-520
8670400477758395246,5,R64,2016-520
8670400477758395247,5,R64,2016-520
8670400477758395244,5,R64,2016-520
8670400477758395245,5,R64,2016-520
8670400477758395234,5,R64,2016-520
8670400477758395235,5,R64,2016-520
8670400477751395143,5,R64,2016-520
8670400477751395142,5,R64,2016-520
8670400477751395141,5,R64,2016-520
8670400477751395140,5,R64,2016-520
8670400477751395139,5,R64,2016-520
8670400477751395138,5,R64,2016-520
8670400477751395137,5,R64,2016-520
8670400477751395136,5,R64,2016-520
8670400477751395151,5,R64,2016-520
8670400477751395150,5,R64,2016-520
8670400477752395140,5,R64,2016-520
8670400477752395141,5,R64,2016-520
8670400477752395142,5,R64,2016-520
8670400477752395143,5,R64,2016-520
8670400477752395136,5,R64,2016-520
8670400477752395137,5,R64,2016-520
8670400477752395138,5,R32,2016-520
8670400477752395139,5,R32,2016-520
8670400477752395148,5,R32,2016-520
8670400477752395149,5,R32,2016-520
8670403477745395188,5,R32,2016-520
8670403477745395189,5,R32,2016-520
8670403477745395190,5,R32,2016-520
8670403477745395191,5,R32,2016-520
8670403477745395184,5,R32,2016-520
8670403477745395185,5,R32,2016-520
8670403477745395186,5,R32,2016-520
8670403477745395187,5,R32,2016-520
8670403477745395196,5,R32,2016-520
8670403477745395197,5,R32,2016-520
8670403477744395191,5,R32,2016-520
8670403477744395190,5,R32,2016-520
8670403477744395189,5,R16,2016-520
8670403477744395188,5,R16,2016-520
8670403477744395187,5,R16,2016-520
8670403477744395186,5,R16,2016-520
8670403477744395185,5,R16,2016-520
8670403477744395184,5,R16,2016-520
8670403477744395199,5,R16,2016-520
8670403477744395198,5,R16,2016-520
8670403477747395182,5,QF,2016-520
8670403477747395183,5,QF,2016-520
8670403477747395180,5,QF,2016-520
8670403477747395181,5,QF,2016-520
8670403477747395178,5,SF,2016-520
8670403477747395179,5,SF,2016-520
8670403477747395176,5,F,2016-520
-8848302868744581133,3,F,2016-M010
-8848303868741581164,3,SF,2016-M010
-8848303868741581163,3,SF,2016-M010
-8848303868741581158,3,QF,2016-M010
-8848303868741581157,3,QF,2016-M010
-8848303868741581160,3,QF,2016-M010
-8848303868741581159,3,QF,2016-M010
-8848303868741581154,3,R16,2016-M010
-8848303868741581153,3,R16,2016-M010
-8848303868741581156,3,R16,2016-M010
-8848303868741581155,3,R16,2016-M010
-8848303868742581141,3,R16,2016-M010
-8848303868742581142,3,R16,2016-M010
-8848303868742581147,3,R16,2016-M010
-8848303868742581148,3,R16,2016-M010
-8848303868742581146,3,R32,2016-M010
-8848303868742581151,3,R32,2016-M010
-8848303868742581152,3,R32,2016-M010
-8848303868742581150,3,R32,2016-M010
-8848303868747581126,3,R32,2016-M010
-8848303868747581125,3,R32,2016-M010
-8848303868747581132,3,R32,2016-M010
-8848303868747581131,3,R32,2016-M010
-8848303868747581130,3,R32,2016-M010
-8848303868747581136,3,R32,2016-M010
-8848303868747581135,3,R32,2016-M010
-8848303868747581134,3,R32,2016-M010
-8170905351615436297,3,F,2016-0321
-8170906351612436312,3,SF,2016-0321
-8170906351612436311,3,SF,2016-0321
-8170906351612436314,3,QF,2016-0321
-8170906351612436313,3,QF,2016-0321
-8170906351612436316,3,QF,2016-0321
-8170906351612436315,3,QF,2016-0321
-8170906351612436318,3,R16,2016-0321
-8170906351612436317,3,R16,2016-0321
-8170906351612436320,3,R16,2016-0321
-8170906351612436319,3,R16,2016-0321
-8170906351613436305,3,R16,2016-0321
-8170906351613436306,3,R16,2016-0321
-8170906351613436319,3,R16,2016-0321
-8170906351613436320,3,R16,2016-0321
-8170906351613436318,3,R32,2016-0321
-8170906351613436315,3,R32,2016-0321
-8170906351613436316,3,R32,2016-0321
-8170906351613436314,3,R32,2016-0321
-8170906351626436410,3,R32,2016-0321
-8170906351626436409,3,R32,2016-0321
-8170906351626436408,3,R32,2016-0321
-8170906351626436407,3,R32,2016-0321
-8170906351626436406,3,R32,2016-0321
-8170906351626436404,3,R32,2016-0321
-8170906351626436403,3,R32,2016-0321
-8170906351626436402,3,R32,2016-0321
-6272176949461422712,3,F,2016-0500
-6272175949464422697,3,SF,2016-0500
-6272175949464422698,3,SF,2016-0500
-6272175949464422695,3,QF,2016-0500
-6272175949464422696,3,QF,2016-0500
-6272175949464422693,3,QF,2016-0500
-6272175949464422694,3,QF,2016-0500
-6272175949464422691,3,R16,2016-0500
-6272175949464422692,3,R16,2016-0500
-6272175949464422689,3,R16,2016-0500
-6272175949464422690,3,R16,2016-0500
-6272175949463422704,3,R16,2016-0500
-6272175949463422703,3,R16,2016-0500
-6272175949463422690,3,R16,2016-0500
-6272175949463422689,3,R16,2016-0500
-6272175949463422692,3,R32,2016-0500
-6272175949463422691,3,R32,2016-0500
-6272175949463422694,3,R32,2016-0500
-6272175949463422693,3,R32,2016-0500
-6272175949463422696,3,R32,2016-0500
-6272175949463422695,3,R32,2016-0500
-6272175949462422691,3,R32,2016-0500
-6272175949462422692,3,R32,2016-0500
-6272175949462422701,3,R32,2016-0500
-6272175949462422702,3,R32,2016-0500
-6272175949462422703,3,R32,2016-0500
-6272175949462422704,3,R32,2016-0500
-6272175949462422697,3,R32,2016-0500
-6272175949462422698,3,R32,2016-0500
-6272175949462422699,3,R32,2016-0500
-6272175949462422700,3,R32,2016-0500
3390740619510283748,3,F,2016-0311
3390741619507283763,3,SF,2016-0311
3390741619507283762,3,SF,2016-0311
3390741619507283773,3,QF,2016-0311
3390741619507283772,3,QF,2016-0311
